mana_mxn,Porcentage,Time
1.09,1.86915888,09:25:47
1.09,0.0,09:26:21
1.09,0.0,09:26:54
1.09,0.0,09:27:28
1.09,0.0,09:28:01
1.09,0.0,09:28:35
1.09,0.0,09:29:07
1.09,0.0,09:29:41
1.09,0.0,09:30:14
1.09,0.0,09:30:47
1.09,0.0,09:31:20
1.09,0.0,09:31:53
1.09,0.0,09:32:27
1.09,0.0,09:33:00
1.09,0.0,09:33:33
1.09,0.0,09:34:07
1.09,0.0,09:34:40
1.09,0.0,09:35:13
1.09,0.0,09:35:47
1.08,-0.91743119,09:36:20
1.08,0.0,09:36:53
1.08,0.0,09:37:26
1.08,0.0,09:38:00
1.08,0.0,09:38:32
1.08,0.0,09:39:06
1.08,0.0,09:39:39
1.08,0.0,09:40:12
1.08,0.0,09:40:45
1.08,0.0,09:41:19
1.08,0.0,09:41:52
1.08,0.0,09:42:25
1.08,0.0,09:42:58
1.08,0.0,09:43:31
1.08,0.0,09:44:04
1.08,0.0,09:44:39
1.08,0.0,09:45:13
1.08,0.0,09:45:46
1.09,0.92592593,09:46:20
1.09,0.0,09:46:53
1.09,0.0,09:47:26
1.09,0.0,09:48:00
1.09,0.0,09:48:33
1.09,0.0,09:49:06
1.09,0.0,09:49:40
1.09,0.0,09:50:13
1.09,0.0,09:50:46
1.09,0.0,09:51:20
1.09,0.0,09:51:53
1.09,0.0,09:52:26
1.09,0.0,09:53:00
1.09,0.0,09:53:33
1.09,0.0,09:54:07
1.09,0.0,09:54:40
1.09,0.0,09:55:14
1.09,0.0,09:55:47
1.09,0.0,09:56:21
1.08,-0.91743119,09:56:54
1.08,0.0,09:57:28
1.08,0.0,09:58:01
1.08,0.0,09:58:34
1.08,0.0,09:59:08
1.08,0.0,09:59:41
1.08,0.0,10:00:15
1.08,0.0,10:00:48
1.08,0.0,10:01:22
1.08,0.0,10:01:55
1.08,0.0,10:02:29
1.08,0.0,10:03:02
1.08,0.0,10:03:35
1.08,0.0,10:04:09
1.08,0.0,10:04:42
1.08,0.0,10:05:16
1.08,0.0,10:05:49
1.08,0.0,10:06:23
1.08,0.0,10:06:56
1.08,0.0,10:07:29
1.08,0.0,10:08:03
1.08,0.0,10:08:37
1.06,-1.85185185,10:09:10
1.06,0.0,10:09:44
1.06,0.0,10:10:17
1.06,0.0,10:10:51
1.06,0.0,10:11:24
1.09,2.83018868,10:11:58
1.09,0.0,10:12:31
1.09,0.0,10:13:05
1.09,0.0,10:13:38
1.09,0.0,10:14:11
1.09,0.0,10:14:45
1.09,0.0,10:15:18
1.09,0.0,10:15:52
1.09,0.0,10:16:26
1.09,0.0,10:16:59
1.09,0.0,10:17:33
1.09,0.0,10:18:06
1.09,0.0,10:18:40
1.09,0.0,10:19:14
1.09,0.0,10:19:47
1.09,0.0,10:20:21
1.09,0.0,10:20:55
1.09,0.0,10:21:29
1.09,0.0,10:22:03
1.09,0.0,10:22:36
1.09,0.0,10:23:10
1.09,0.0,10:23:44
1.09,0.0,10:24:17
1.09,0.0,10:24:50
1.09,0.0,10:25:24
1.09,0.0,10:25:57
1.09,0.0,10:26:31
1.07,-1.83486239,10:27:05
1.09,1.86915888,10:27:38
1.09,0.0,10:28:12
1.09,0.0,10:28:46
1.09,0.0,10:29:19
1.09,0.0,10:29:53
1.09,0.0,10:30:26
1.09,0.0,10:31:00
1.09,0.0,10:31:34
1.09,0.0,10:32:08
1.09,0.0,10:32:41
1.07,-1.83486239,10:33:15
1.07,0.0,10:33:49
1.07,0.0,10:34:22
1.07,0.0,10:34:56
1.07,0.0,10:35:30
1.07,0.0,10:36:03
1.09,1.86915888,10:36:37
1.09,0.0,10:37:11
1.09,0.0,10:37:44
1.09,0.0,10:38:18
1.09,0.0,10:38:51
1.09,0.0,10:39:25
1.09,0.0,10:39:59
1.09,0.0,10:40:32
1.09,0.0,10:41:06
1.09,0.0,10:41:39
1.09,0.0,10:42:13
1.09,0.0,10:42:46
1.09,0.0,10:43:20
1.09,0.0,10:43:54
1.09,0.0,10:44:27
1.09,0.0,10:45:01
1.09,0.0,10:45:35
1.09,0.0,10:46:08
1.09,0.0,10:46:42
1.09,0.0,10:47:16
1.09,0.0,10:47:49
1.09,0.0,10:48:22
1.09,0.0,10:48:56
1.09,0.0,10:49:30
1.09,0.0,10:50:03
1.09,0.0,10:50:37
1.09,0.0,10:51:10
1.09,0.0,10:51:43
1.09,0.0,10:52:17
1.09,0.0,10:52:50
1.09,0.0,10:53:23
1.09,0.0,10:53:56
1.09,0.0,10:54:29
1.09,0.0,10:55:03
1.09,0.0,10:55:37
1.09,0.0,10:56:10
1.09,0.0,10:56:44
1.09,0.0,10:57:17
1.09,0.0,10:57:51
1.09,0.0,10:58:25
1.09,0.0,10:58:58
1.09,0.0,10:59:31
1.09,0.0,11:00:05
1.09,0.0,11:00:39
1.09,0.0,11:01:12
1.09,0.0,11:01:46
1.09,0.0,11:02:19
1.09,0.0,11:02:53
1.09,0.0,11:03:27
1.09,0.0,11:04:00
1.09,0.0,11:04:34
1.09,0.0,11:05:07
1.09,0.0,11:05:41
1.09,0.0,11:06:15
1.09,0.0,11:06:48
1.09,0.0,11:07:22
1.09,0.0,11:07:56
1.09,0.0,11:08:29
1.09,0.0,11:09:03
1.09,0.0,11:09:36
1.09,0.0,11:10:10
1.09,0.0,11:10:43
1.09,0.0,11:11:17
1.09,0.0,11:11:51
1.09,0.0,11:12:24
1.09,0.0,11:12:58
1.09,0.0,11:13:32
1.09,0.0,11:14:05
1.09,0.0,11:14:39
1.09,0.0,11:15:13
1.09,0.0,11:15:46
1.09,0.0,11:16:19
1.09,0.0,11:16:53
1.09,0.0,11:17:27
1.09,0.0,11:18:00
1.08,-0.91743119,11:18:34
1.08,0.0,11:19:07
1.08,0.0,11:19:41
1.08,0.0,11:20:15
1.08,0.0,11:20:48
1.08,0.0,11:21:22
1.08,0.0,11:21:55
1.08,0.0,11:22:28
1.08,0.0,11:23:01
1.08,0.0,11:23:40
1.09,0.92592593,11:24:13
1.09,0.0,11:24:46
1.09,0.0,11:25:20
1.09,0.0,11:25:54
1.09,0.0,11:26:27
1.09,0.0,11:27:01
1.09,0.0,11:27:35
1.09,0.0,11:28:08
1.09,0.0,11:28:42
1.09,0.0,11:29:16
1.09,0.0,11:29:49
1.09,0.0,11:30:23
1.09,0.0,11:30:56
1.09,0.0,11:31:29
1.09,0.0,11:32:03
1.09,0.0,11:32:37
1.09,0.0,11:33:10
1.09,0.0,11:33:43
1.08,-0.91743119,11:34:17
1.08,0.0,11:34:50
1.08,0.0,11:35:24
1.08,0.0,11:35:57
1.08,0.0,11:36:31
1.08,0.0,11:37:04
1.08,0.0,11:37:38
1.08,0.0,11:38:12
1.08,0.0,11:38:46
1.08,0.0,11:39:19
1.08,0.0,11:39:53
1.08,0.0,11:40:27
1.08,0.0,11:41:00
1.08,0.0,11:41:34
1.08,0.0,11:42:08
1.08,0.0,11:42:41
1.08,0.0,11:43:15
1.08,0.0,11:43:49
1.08,0.0,11:44:22
1.08,0.0,11:44:55
1.08,0.0,11:45:29
1.08,0.0,11:46:03
1.08,0.0,11:46:36
1.08,0.0,11:47:10
1.09,0.92592593,11:47:43
1.09,0.0,11:48:17
1.09,0.0,11:48:50
1.09,0.0,11:49:24
1.08,-0.91743119,11:49:57
1.08,0.0,11:50:31
1.08,0.0,11:51:05
1.08,0.0,11:51:38
1.08,0.0,11:52:12
1.08,0.0,11:52:45
1.08,0.0,11:53:18
1.08,0.0,11:53:52
1.08,0.0,11:54:25
1.08,0.0,11:54:59
1.08,0.0,11:55:33
1.08,0.0,11:56:06
1.08,0.0,11:56:40
1.08,0.0,11:57:14
1.08,0.0,11:57:47
1.08,0.0,11:58:21
1.08,0.0,11:58:54
1.08,0.0,11:59:28
1.08,0.0,12:00:01
1.08,0.0,12:00:35
1.08,0.0,12:01:09
1.08,0.0,12:01:43
1.08,0.0,12:02:16
1.09,0.92592593,12:02:50
1.09,0.0,12:03:23
1.09,0.0,12:03:57
1.09,0.0,12:04:31
1.09,0.0,12:05:05
1.09,0.0,12:05:38
1.09,0.0,12:06:12
1.09,0.0,12:06:46
1.09,0.0,12:07:19
1.09,0.0,12:07:53
1.09,0.0,12:08:27
1.09,0.0,12:09:00
1.09,0.0,12:09:34
1.09,0.0,12:10:07
1.07,-1.83486239,12:10:41
1.07,0.0,12:11:14
1.07,0.0,12:11:48
1.07,0.0,12:12:22
1.07,0.0,12:12:55
1.07,0.0,12:13:29
1.09,1.86915888,12:14:02
1.09,0.0,12:14:36
1.09,0.0,12:15:09
1.09,0.0,12:15:43
1.09,0.0,12:16:17
1.09,0.0,12:16:50
1.09,0.0,12:17:24
1.09,0.0,12:17:57
1.09,0.0,12:18:31
1.09,0.0,12:19:04
1.09,0.0,12:19:37
1.09,0.0,12:20:11
1.09,0.0,12:20:44
1.07,-1.83486239,12:21:18
1.07,0.0,12:21:51
1.08,0.93457944,12:22:25
1.08,0.0,12:22:59
1.08,0.0,12:23:32
1.07,-0.92592593,12:24:06
1.07,0.0,12:24:40
1.07,0.0,12:25:13
1.07,0.0,12:25:47
1.07,0.0,12:26:20
1.07,0.0,12:26:54
1.07,0.0,12:27:27
1.07,0.0,12:28:02
1.07,0.0,12:28:36
1.07,0.0,12:29:10
1.07,0.0,12:29:43
1.07,0.0,12:30:17
1.07,0.0,12:30:51
1.07,0.0,12:31:24
1.07,0.0,12:31:58
1.07,0.0,12:32:32
1.08,0.93457944,12:33:05
1.06,-1.85185185,12:33:39
1.06,0.0,12:34:12
1.06,0.0,12:34:46
1.06,0.0,12:35:19
1.06,0.0,12:35:53
1.06,0.0,12:36:26
1.06,0.0,12:37:00
1.06,0.0,12:37:34
1.06,0.0,12:38:08
1.06,0.0,12:38:42
1.07,0.94339623,12:39:15
1.07,0.0,12:39:50
1.07,0.0,12:40:23
1.07,0.0,12:40:58
1.07,0.0,12:41:31
1.06,-0.93457944,12:42:04
1.06,0.0,12:42:38
1.06,0.0,12:43:11
1.06,0.0,12:43:45
1.06,0.0,12:44:18
1.06,0.0,12:44:52
1.06,0.0,12:45:25
1.06,0.0,12:45:59
1.06,0.0,12:46:32
1.06,0.0,12:47:06
1.06,0.0,12:47:40
1.06,0.0,12:48:13
1.06,0.0,12:48:46
1.06,0.0,12:49:20
1.06,0.0,12:49:53
1.06,0.0,12:50:26
1.06,0.0,12:50:59
1.05,-0.94339623,12:51:33
1.05,0.0,12:52:06
1.07,1.9047619,12:52:39
1.07,0.0,12:53:13
1.07,0.0,12:53:47
1.07,0.0,12:54:20
1.07,0.0,12:54:54
1.07,0.0,12:55:27
1.07,0.0,12:56:00
1.05,-1.86915888,12:56:34
1.05,0.0,12:57:08
1.05,0.0,12:57:41
1.04,-0.95238095,12:58:15
1.04,0.0,12:58:49
1.04,0.0,12:59:22
1.04,0.0,12:59:56
1.04,0.0,13:00:30
1.05,0.96153846,13:01:03
1.05,0.0,13:01:37
1.05,0.0,13:02:10
1.05,0.0,13:02:44
1.05,0.0,13:03:17
1.04,-0.95238095,13:03:50
1.04,0.0,13:04:24
1.04,0.0,13:04:57
1.04,0.0,13:05:31
1.05,0.96153846,13:06:05
1.05,0.0,13:06:39
1.04,-0.95238095,13:07:12
1.04,0.0,13:07:46
1.04,0.0,13:08:19
1.04,0.0,13:08:53
1.04,0.0,13:09:26
1.04,0.0,13:10:00
1.04,0.0,13:10:34
1.04,0.0,13:11:07
1.04,0.0,13:11:41
1.04,0.0,13:12:14
1.04,0.0,13:12:47
1.04,0.0,13:13:21
1.06,1.92307692,13:13:54
1.06,0.0,13:14:28
1.06,0.0,13:15:01
1.06,0.0,13:15:35
1.06,0.0,13:16:08
1.06,0.0,13:16:42
1.06,0.0,13:17:15
1.05,-0.94339623,13:17:49
1.05,0.0,13:18:22
1.05,0.0,13:18:56
1.05,0.0,13:19:29
1.05,0.0,13:20:03
1.04,-0.95238095,13:20:36
1.04,0.0,13:21:10
1.05,0.96153846,13:21:43
1.05,0.0,13:22:17
1.05,0.0,13:22:51
1.05,0.0,13:23:24
1.05,0.0,13:23:57
1.05,0.0,13:24:31
1.05,0.0,13:25:04
1.05,0.0,13:25:38
1.05,0.0,13:26:11
1.04,-0.95238095,13:26:45
1.04,0.0,13:27:18
1.05,0.96153846,13:27:52
1.05,0.0,13:28:25
1.05,0.0,13:28:59
1.05,0.0,13:29:33
1.05,0.0,13:30:06
1.05,0.0,13:30:39
1.05,0.0,13:31:13
1.05,0.0,13:31:47
1.05,0.0,13:32:21
1.06,0.95238095,13:32:54
1.06,0.0,13:33:28
1.05,-0.94339623,13:34:01
1.06,0.95238095,13:34:35
1.05,-0.94339623,13:35:08
1.04,-0.95238095,13:35:42
1.05,0.96153846,13:36:15
1.04,-0.95238095,13:36:49
1.04,0.0,13:37:22
1.04,0.0,13:38:00
1.05,0.96153846,13:38:34
1.05,0.0,13:39:07
1.05,0.0,13:39:41
1.05,0.0,13:40:14
1.05,0.0,13:40:48
1.05,0.0,13:41:21
1.05,0.0,13:41:54
1.05,0.0,13:42:28
1.05,0.0,13:43:01
1.04,-0.95238095,13:43:35
1.04,0.0,13:44:08
1.04,0.0,13:44:42
1.04,0.0,13:45:16
1.04,0.0,13:45:49
1.05,0.96153846,13:46:23
1.05,0.0,13:46:56
1.05,0.0,13:47:30
1.05,0.0,13:48:03
1.05,0.0,13:48:37
1.05,0.0,13:49:11
1.05,0.0,13:49:44
1.05,0.0,13:50:18
1.05,0.0,13:50:51
1.05,0.0,13:51:25
1.05,0.0,13:51:59
1.05,0.0,13:52:32
1.05,0.0,13:53:06
1.05,0.0,13:53:40
1.05,0.0,13:54:13
1.05,0.0,13:54:47
1.05,0.0,13:55:20
1.05,0.0,13:55:54
1.05,0.0,13:56:27
1.05,0.0,13:57:01
1.05,0.0,13:57:35
1.05,0.0,13:58:09
1.05,0.0,13:58:42
1.05,0.0,13:59:16
1.05,0.0,13:59:49
1.04,-0.95238095,14:00:23
1.05,0.96153846,14:00:57
1.05,0.0,14:01:31
1.05,0.0,14:02:04
1.05,0.0,14:02:38
1.05,0.0,14:03:11
1.05,0.0,14:03:45
1.05,0.0,14:04:18
1.05,0.0,14:04:52
1.05,0.0,14:05:25
1.04,-0.95238095,14:05:59
1.04,0.0,14:06:33
1.04,0.0,14:07:07
1.04,0.0,14:07:40
1.04,0.0,14:08:14
1.04,0.0,14:08:47
1.04,0.0,14:09:21
1.04,0.0,14:09:55
1.04,0.0,14:10:27
1.04,0.0,14:11:01
1.04,0.0,14:11:35
1.04,0.0,14:12:08
1.04,0.0,14:12:41
1.04,0.0,14:13:15
1.04,0.0,14:13:48
1.04,0.0,14:14:22
1.04,0.0,14:14:55
1.05,0.96153846,14:15:29
1.05,0.0,14:16:03
1.05,0.0,14:16:36
1.05,0.0,14:17:09
1.05,0.0,14:17:43
1.04,-0.95238095,14:18:17
1.04,0.0,14:18:50
1.04,0.0,14:19:24
1.04,0.0,14:19:57
1.04,0.0,14:20:31
1.04,0.0,14:21:05
1.04,0.0,14:21:39
1.04,0.0,14:22:12
1.04,0.0,14:22:46
1.04,0.0,14:23:19
1.05,0.96153846,14:23:53
1.05,0.0,14:24:26
1.05,0.0,14:25:00
1.05,0.0,14:25:33
1.05,0.0,14:26:07
1.05,0.0,14:26:41
1.05,0.0,14:27:14
1.05,0.0,14:27:48
1.05,0.0,14:28:22
1.05,0.0,14:28:55
1.05,0.0,14:29:29
1.05,0.0,14:30:02
1.05,0.0,14:30:36
1.04,-0.95238095,14:31:10
1.04,0.0,14:31:43
